point,lat,lon,tipo
TK006,-8.346827778,-70.611655556,TERMINAL
TK007,-8.093233333,-70.973894444,TERMINAL
TK008,-7.963872222,-70.954547222,TERMINAL
TK009,-7.959486111,-70.823433333,TERMINAL
TK011,-8.026366667,-70.898652778,TERMINAL
TK012,-8.088858333,-70.842738889,TERMINAL
TOBDO,-25.410772222,-49.2776,ICAO
TOBNI,-30.009597222,-52.104383333,ICAO
TOBTA,-11.146533333,-44.146297222,ICAO
TOBUV,-22.312391667,-48.82635,ICAO
TOBUX,-2.508166667,-55.47866667,ICAO
TODAS,-9.892472222,-60.91225,ICAO
TODET,-21.494966975,-41.278432426,ICAO
TODIM,-23.239147222,-47.016766667,ICAO
TODIT,-15.875514806,-48.1147925,ICAO
TODLI,-18.213338889,-48.127752778,ICAO
TODPO,-9.401961111,-38.252819444,ICAO
TODUM,-31.315355556,-52.853294444,ICAO
TOGAB,-3.264652778,-37.768213889,ICAO
TOGAK,-8.409277778,-48.384444444,ICAO
TOGEB,-10.884888889,-61.947222222,ICAO
TOGEK,-30.700877778,-52.065036111,ICAO
TOGEX,-6.122550667,-50.095966278,ICAO
TOGIG,-15.863518028,-47.675227583,ICAO
TOGNI,-0.9155,-48.471333333,ICAO
TOGNU,-29.213438889,-51.370244444,ICAO
TOGON,-20.48033333,-43.707,ICAO
TOGPA,-12.7729,-38.160980556,TERMINAL
TOGUN,-6.616422222,-36.580825,ICAO
TOKAK,-30.695463889,-52.810697222,ICAO
TOKIL,-12.626422222,-39.275161111,ICAO
TOKIM,-21.9245,-44.19266667,ICAO
TOKOD,-30.245211111,-52.88455,ICAO
TOKOT,-2.369708333,-54.994333333,ICAO
TOKOV,-22.941577778,-42.736305556,ICAO
TOKUP,-8.492861111,-35.496861111,ICAO
TOKUR,-20.809974554,-43.170218048,ICAO
TOLAT,-14.165155556,-48.510358333,ICAO
TOLEP,-32.727977778,-53.085944444,ICAO
TOLOG,-13.829277778,-38.727111111,ICAO
TOLOM,-23.007666667,-42.710333333,ICAO
TOLUD,-19.371394582,-41.266748288,ICAO
TOMEK,-4.593333333,-32.849833333,ICAO
TOMID,-21.9215,-40.90783333,ICAO
TOMIG,-20.037269194,-57.968202722,ICAO
TOMOX,-30.132558333,-51.328955556,ICAO
TOMUT,-20.423033333,-49.164355556,ICAO
TONIR,-29.078569444,-50.639866667,ICAO
TONOM,1.957444444,-56.489277778,ICAO
TONOP,-20.30435,-52.295819444,ICAO
TONOR,-12.516752778,-54.658391667,ICAO
TONUN,-15.701172222,-47.793905556,ICAO
TOPEP,-23.044833306,-45.849246111,ICAO
TOPIK,-18.891352778,-48.000944444,ICAO
TOPIL,-29.361666667,-52.761666667,ICAO
TOPOK,-10.067933333,-67.851516667,ICAO
TOPOV,-3.054369444,-59.616577778,ICAO
TOPUG,-15.970466667,-41.236869444,ICAO
TOPUR,-7.881388889,-51.969333333,ICAO
TOPUX,-22.275130556,-50.420055556,ICAO
TORAB,-15.973233333,-55.138511111,ICAO
TORAS,-8.251177778,-35.344058333,ICAO
TORAX,-3.279322222,-54.094972222,ICAO
TORIS,-13.190755556,-45.741722222,ICAO
TORUX,-19.277333333,-44.149666667,ICAO
TOSAD,-6.978027778,-37.263938889,ICAO
TOSAR,-17.65066667,-55.5245,ICAO
TOSAT,-21.767736111,-43.383730556,ICAO
TOSEG,-15.886194444,-48.02625,ICAO
TOSEV,-27.883322222,-49.174769444,ICAO
TOSIV,-21.351770075,-39.220375061,ICAO
TOSIX,-27.189405556,-48.606927778,ICAO
TOSOP,-13.721841667,-39.834719444,ICAO
TOSOT,-25.517686111,-49.071188889,ICAO
TROZO,-29.731294444,-51.251022222,ICAO
TS001,2.167847222,-55.756913889,TERMINAL
TS002,2.333527778,-55.781302778,TERMINAL
TS003,2.262955556,-55.686758333,TERMINAL
TS004,2.250688889,-55.769105556,TERMINAL
TS006,2.242097222,-55.82675,TERMINAL
TS007,2.238413889,-55.851455556,TERMINAL
TS012,2.23105,-55.900863889,TERMINAL
TS013,-6.981866667,-37.503913889,TERMINAL
TS014,-7.098277778,-37.444475,TERMINAL
TS015,-7.037361111,-37.258736111,TERMINAL
TS016,-6.902311111,-37.399925,TERMINAL
TS017,-7.000294444,-37.422194444,TERMINAL
TS018,-7.018836111,-37.340469444,TERMINAL
TS019,-6.983261111,-37.042575,TERMINAL
TS021,-7.099738889,-36.983019444,TERMINAL
TS022,-7.179261111,-37.086983333,TERMINAL
TS023,-7.081261111,-37.064775,TERMINAL
TS024,-7.066469444,-37.130172222,TERMINAL
TS027,-7.059069444,-37.162872222,TERMINAL
TS121,2.239152778,-55.846513889,TERMINAL
TS122,2.242833333,-55.821811111,TERMINAL
TT001,-4.216466667,-70.020277778,TERMINAL
TT002,-4.174205556,-70.111083333,TERMINAL
TT003,-4.098211111,-70.076055556,TERMINAL
TT004,-4.2502,-70.146116667,TERMINAL
TT006,-4.139030556,-70.186769444,TERMINAL
TT009,-4.276016667,-69.892205556,TERMINAL
TT010,-4.235463889,-69.979413889,TERMINAL
TT012,-4.337277778,-69.7605,TERMINAL
TT013,-4.372461111,-69.684797222,TERMINAL
TT016,-4.413263889,-69.795555556,TERMINAL
TT017,-4.277908333,-69.701677778,TERMINAL
TT018,-4.29505,-69.851333333,TERMINAL
TT031,-4.260405556,-69.927272222,TERMINAL
TT032,-4.252888889,-69.945247222,TERMINAL
TU001,-3.693730556,-49.713802778,TERMINAL
TU002,-3.610197222,-49.707941667,TERMINAL
TU003,-3.526661111,-49.702080556,TERMINAL
TU004,-3.617258333,-49.608169444,TERMINAL
TU006,-3.603125,-49.807711111,TERMINAL
TU007,-3.878838889,-49.726797222,TERMINAL
TU008,-3.962372167,-49.732663472,TERMINAL
TU009,-3.955297167,-49.832473056,TERMINAL
TU011,-4.045905167,-49.738530306,TERMINAL
TU012,-3.969435111,-49.632852194,TERMINAL
TULIO,-31.53983333,-54.50016667,ICAO
TUNAS,-18.895172222,-42.186122222,ICAO
TURAB,-12.43316667,-26.75033333,ICAO
TUVAM,-27.16383333,-48.21583333,ICAO
TV002,-16.525116667,-39.128994444,TERMINAL
TV003,-16.504869444,-39.176616667,TERMINAL
TV004,-16.510294444,-39.228355556,TERMINAL
TV006,-16.5774,-39.301305556,TERMINAL
TV007,-16.907736111,-39.641011111,TERMINAL
UA001,-0.218777778,-67.049533333,TERMINAL
UA002,-0.317636111,-67.139377778,TERMINAL
UA003,-0.285647222,-67.216255556,TERMINAL
UA004,-0.379422222,-67.195530556,TERMINAL
UA006,-0.391888889,-67.100911111,TERMINAL
UA008,-0.016088889,-66.865336111,TERMINAL
UA009,-0.048077778,-66.788458333,TERMINAL
UA011,0.058161111,-66.903802778,TERMINAL
UA012,0.045697222,-66.809183333,TERMINAL
UA014,-0.292519444,-66.794013889,TERMINAL
UA017,-0.114333333,-66.951983333,TERMINAL
UA018,-0.112975,-66.953380556,TERMINAL
UA019,-0.138922222,-66.978377778,TERMINAL
UA021,-0.183680556,-67.017638889,TERMINAL
UA022,-0.183575,-67.017752778,TERMINAL
UASCA,-8.853855833,-63.995851667,ICAO
UBDON,-15.76495,-55.940433333,ICAO
UBDUK,-22.607666667,-41.026666667,ICAO
UBGED,-25.281772222,-49.975008333,ICAO
UBGIR,-21.951035655,-42.767333417,ICAO
UBGIS,-29.881033333,-50.874636111,ICAO
UBGOM,-13.081319444,-53.509488889,ICAO
UBGON,-25.299925,-52.906286111,ICAO
UBGOR,-12.933513889,-44.127997222,ICAO
UBGUM,-22.802388889,-43.761094444,ICAO
UBKAB,-16.314791222,-58.608525056,ICAO
UBKAL,-20.591334957,-38.932574659,ICAO
UBKEB,-20.368222222,-43.482238889,ICAO
UBKOS,-10.368663889,-50.051402778,ICAO
UBKUP,-23.177286111,-47.0748,TERMINAL
UBLAM,-30.659833333,-56.162166667,ICAO
UBLEK,-14.8575,-40.404833333,ICAO
UBLEV,-2.753136111,-44.205472222,ICAO
UBLUN,-7.689669444,-68.687002778,ICAO
UBLUP,-14.67555,-40.483144444,ICAO
UBMAL,-26.540747222,-48.19485,ICAO
UBMIG,-22.875158333,-42.904444444,ICAO
UBMOP,-27.599225,-53.020094444,ICAO
UBMOR,-19.010572222,-51.001613889,ICAO
UBNAL,-20.605425,-54.810405556,ICAO
UBNED,-16.582955556,-42.403972222,ICAO
UBNID,-23.211394444,-49.387897222,ICAO
UBNIV,-3.977705556,-38.377394444,ICAO
UBNOV,-22.040233333,-45.343372222,ICAO
UBNUR,-22.555019444,-40.092861111,ICAO
UBNUT,-28.278,-49.035,ICAO
UBRAM,-23.445663889,-47.769416667,ICAO
UBREG,-29.727061111,-50.723486111,ICAO
UBREK,-19.545883333,-44.768941667,ICAO
UBROS,-26.123994444,-47.751358333,ICAO
UBRUT,-5.3985,-33.319,ICAO
UBSEM,-3.248630556,-60.186697222,ICAO
UBSIK,-30.144661111,-52.172130556,ICAO
UBSOD,-24.261736111,-47.144188889,ICAO
UBSUS,-17.038333333,-49.769,ICAO
UBTAR,-27.203313889,-49.409427778,ICAO
UBTAS,-14.286858333,-54.474844444,ICAO
UBTAT,-20.543666667,-47.856,ICAO
UBUME,-22.6355,-47.407666667,ICAO
UCR01,-4.887277778,-65.360947222,TERMINAL
UCROK,-3.913166667,-44.60616667,ICAO
UDENO,-26.124666667,-54.937333333,ICAO
UDERU,-7.314108333,-36.982908333,ICAO
UDESI,-12.846330556,-38.523619444,ICAO
UDEVU,-2.720652778,-44.343127778,ICAO
UDIDI,-13.043333333,-62.623333333,ICAO
UDIDU,-18.864997222,-43.29115,ICAO
UDIGA,-3.512833333,-24.14483333,ICAO
UDIGI,-19.170163889,-48.665647222,ICAO
UDILO,-2.962166667,-59.46266667,ICAO
UDILU,-16.849262206,-45.413699104,ICAO
UDIPA,-25.573723373,-54.597980324,ICAO
UDIRA,-22.967175,-42.890947222,ICAO
UDITU,-29.565088889,-51.231505556,ICAO
UDOGO,-30.207252778,-51.52205,ICAO
UDOMA,-11.282047222,-51.971947222,ICAO
UDOPO,-11.732586111,-42.161555556,ICAO
UDORI,-2.422686111,-44.257286111,ICAO
UDOSA,-9.043791667,-36.130797222,ICAO
UDOTU,-3.822544444,-38.359841667,ICAO
UDUBI,-22.045536111,-51.504005556,ICAO
UDUDI,-7.981588889,-38.885111111,ICAO
UDUKA,-23.259436111,-47.0922,ICAO
UDULA,-6.691127778,-40.760725,ICAO
UDUNA,-22.194530556,-43.669936111,ICAO
UDUNU,-15.810991667,-56.032597222,ICAO
UDUSU,-23.9442225,-46.289454056,ICAO
UDUVI,-14.528425,-46.804294444,ICAO
UF002,-9.360883333,-38.33385,TERMINAL
UF003,-9.324461111,-38.409747222,TERMINAL
UF004,-9.288019444,-38.485630556,TERMINAL
UF006,-9.234005556,-38.365733333,TERMINAL
UF007,-9.414911111,-38.453783333,TERMINAL
UF008,-9.440755556,-38.167241667,TERMINAL
UF009,-9.477125,-38.091291667,TERMINAL
UF011,-9.386622222,-38.047358333,TERMINAL
UF012,-9.567633333,-38.135222222,TERMINAL
UF013,-9.513480556,-38.015325,TERMINAL
UG001,-29.77385,-56.934063889,TERMINAL
UG002,-29.787152778,-57.102727778,TERMINAL
UG003,-29.766233333,-56.838711111,TERMINAL
UG004,-29.856886111,-56.789644444,TERMINAL
UG006,-29.669283333,-56.809494444,TERMINAL
UG007,-29.757002778,-56.724305556,TERMINAL
UG008,-29.786175,-57.090258333,TERMINAL
UG009,-29.895052778,-57.030608333,TERMINAL
UG011,-29.784072222,-57.029452778,TERMINAL
UG012,-29.779013889,-56.999205556,TERMINAL
UG014,-29.784269444,-57.030397222,TERMINAL
UG016,-29.773969444,-56.935672222,ICAO
UG091,-29.788644444,-57.121805556,TERMINAL
UG092,-29.827072222,-57.184502778,TERMINAL
UG093,-29.891597222,-57.164541667,TERMINAL
UG094,-29.896008333,-56.972869444,TERMINAL
UGADO,-22.881363889,-47.104305556,ICAO
UGAGA,0.811666667,-65.7,ICAO
UGALO,-6.300794444,-36.842422222,ICAO
UGAPA,-23.273819056,-46.275237889,ICAO
UGAPI,-16.839988889,-53.291688889,ICAO
UGATI,-15.763238889,-55.429827778,ICAO
UGAXO,-11.91283333,-63.91383333,ICAO
UGEDU,-22.5975,-39.7355,ICAO
UGELO,-32.67833333,-53.14666667,ICAO
UGEPO,-4.441336111,-38.513336111,ICAO
UGETA,-7.122336111,-35.772836111,ICAO
UGETU,-20.068333333,-43.34,ICAO
UGIBI,-17.750619444,-42.097130556,ICAO
UGIKI,-23.593427778,-46.429755556,ICAO
UGINA,-14.60966667,-58.37366667,ICAO
UGINO,-26.467063889,-48.705811111,ICAO
UGITU,-6.140215194,-50.192847333,ICAO
UGOLI,-22.206280556,-51.213816667,ICAO
UGONI,-22.253686111,-48.898466667,ICAO
UGOTA,-22.648774444,-47.644076806,ICAO
UGOVU,-22.880563889,-47.571230556,ICAO
UGOXO,-24.075558333,-46.553319444,ICAO
UGPAR,-20.106403359,-41.700299745,ICAO
UGPES,-22.456,-40.900166667,ICAO
UGPIM,-20.488136111,-41.374980556,ICAO
UGPIR,-24.283116667,-51.059177778,ICAO
UGPOP,-23.089333333,-44.936833333,ICAO
UGPUD,-18.486830556,-43.599905556,ICAO
UGRAD,-22.993424253,-43.707185228,ICAO
UGREV,-28.221811111,-48.96445,ICAO
UGRIT,-12.205259076,-51.166481996,ICAO
UGROK,-22.533497222,-43.266094444,ICAO
UGRON,2.875525,-60.606927778,ICAO
UGRUL,-19.895133333,-43.709580556,ICAO
UGSEV,-19.700677778,-44.157836111,ICAO
UGSIS,-24.669272222,-50.599361111,ICAO
UGSOP,-26.249430556,-52.745227778,ICAO
UGSUK,-22.4895,-43.746833333,ICAO
UGTAK,-14.906097222,-46.221275,ICAO
UGTEK,-27.261466667,-48.667852778,ICAO
UGTES,-19.497488889,-44.094463889,ICAO
UGTIX,-23.281222222,-47.2288,ICAO
UGTOM,-29.885613889,-51.338441667,ICAO
UGTOP,-22.829683333,-43.669191667,ICAO
UGTUL,-27.454013889,-50.336969444,ICAO
UGTUN,-6.891719444,-36.352275,ICAO
UGUGA,-14.029722222,-49.551111111,ICAO
UGULO,-20.003333333,-42.526944444,ICAO
UGURA,-32.590205139,-53.322855083,ICAO
UGUTO,-10.736319444,-43.8298,ICAO
UGUTU,-30.54755,-53.063463889,ICAO
UGVAM,-20.317836111,-54.663675,ICAO
UGVIG,-23.923916667,-50.603008333,ICAO
UKAGA,-9.907266667,-53.131991667,ICAO
UKALS,-29.601497222,-50.651113889,ICAO
UKAMI,-26.775630556,-50.597744444,ICAO
UKANA,-25.336166667,-53.8195,ICAO
UKARI,-8.831333333,-35.363,ICAO
UKARU,-15.444669444,-38.396325,ICAO
UKATU,-23.729977778,-46.886516667,ICAO
UKAVA,-8.932394444,-44.17095,ICAO
UKBAM,-2.669205556,-44.299377778,ICAO
UKBEB,-17.37295,-51.296544444,ICAO
UKBEL,-5.120833333,-62.460333333,ICAO
UKBEV,-22.551303667,-47.076787222,ICAO
UKBIK,-16.824216667,-49.227769444,ICAO
UKBIX,-27.782413889,-50.276508333,ICAO
UKBOV,-28.210397222,-49.082838889,ICAO
UKBOX,-17.693011111,-48.515180556,ICAO
UKBUS,-5.6995,-35.1715,ICAO
UKDAL,-15.129005556,-44.100622222,ICAO
UKDAN,-23.98315,-46.263338889,ICAO
UKDAR,-9.954475,-56.141888889,ICAO
UKDED,-4.100875,-37.614233333,ICAO
UKDEL,-28.803580556,-50.995311111,ICAO
UKDEM,-20.017988889,-44.134286111,ICAO
UKDIX,-15.928194833,-48.109414556,ICAO
UKDOB,-25.381019444,-48.294205556,ICAO
UKDUN,-23.861,-50.658166667,ICAO
UKEBA,-6.168286111,-39.640502778,ICAO
UKEDA,-2.018611111,-62.57,ICAO
UKEDI,6.588333333,-37.07666667,ICAO
UKENA,-15.676227778,-47.777741667,ICAO
UKENI,-22.1575,-39.640333333,ICAO
UKENU,-21.200999695,-41.823843839,ICAO
UKERO,-23.115280556,-48.281402778,ICAO
UKESA,-20.933413889,-40.348761111,ICAO
UKEVI,-20.44795,-54.361661111,ICAO
UKLAM,-7.986611111,-34.969302778,ICAO
UKLEN,-23.332330556,-48.414180556,ICAO
UKLIV,-11.707586111,-41.498238889,ICAO
UKLUR,-15.784669444,-55.291641667,ICAO
UKMAR,-22.681579541,-41.021184233,ICAO
UKMAT,-7.893333333,-35.5695,ICAO
UKMEL,-12.722277778,-38.10025,ICAO
UKMEM,-27.010069444,-53.459366667,ICAO
UKMIL,-10.414763889,-39.429891667,ICAO
UKMIN,-29.989991667,-51.278841667,ICAO
UL001,-19.040666667,-48.4025,TERMINAL
UL002,-19.1225,-48.331,TERMINAL
UL003,-19.113333333,-48.219333333,TERMINAL
UL004,-19.045333333,-48.297,TERMINAL
UL007,-18.797775,-48.187472222,TERMINAL
UL008,-18.643166667,-48.1205,TERMINAL
UL009,-18.72675,-48.048897222,TERMINAL
UL011,-18.6515,-48.230333333,TERMINAL
UL012,-18.720666667,-48.154,TERMINAL
ULD01,-18.875130556,-48.2208,TERMINAL
ULVOM,-3.372394444,-60.135691667,ICAO
ULVUD,-29.7055,-53.799333333,ICAO
ULVUK,-19.632233333,-44.142461111,ICAO
UM002,-23.883144444,-53.349472222,TERMINAL
UM003,-23.961063889,-53.382441667,TERMINAL
UM004,-24.038975,-53.415452778,TERMINAL
UM006,-23.991422222,-53.297663889,TERMINAL
UM007,-23.930752778,-53.467222222,TERMINAL
UM008,-23.715755556,-53.278788889,TERMINAL
UM009,-23.637811111,-53.245941667,TERMINAL
UM011,-23.559858333,-53.213133333,TERMINAL
UM012,-23.668058333,-53.161327778,TERMINAL
UM013,-23.607608333,-53.330558333,TERMINAL
UMBAD,-23.282091667,-44.141483333,ICAO
UMBAR,-3.739530556,-38.356052778,ICAO
UMBAS,-1.765,-57.05083333,ICAO
UMBAT,-5.646996778,-72.956407056,ICAO
UMBEV,-22.766036111,-43.464922222,ICAO
UMDAV,-5.414644444,-37.354177778,ICAO
UMDEB,-16.384377778,-48.284,ICAO
UMDED,-22.960423861,-42.568807833,ICAO
UMDEX,-27.554913889,-49.507025,ICAO
UMDIR,-20.35,-44.175333333,ICAO
UMDOR,-25.121697222,-48.438208333,ICAO
UMDUK,-26.281288889,-48.718669444,ICAO
UMDUM,-17.996136111,-52.171236111,ICAO
UMGAD,-26.907458333,-49.39705,ICAO
UMGAK,-27.228797222,-49.946152778,ICAO
UMGES,-25.778522222,-50.1232,ICAO
UMGIS,-10.870394788,-40.149624588,ICAO
UMGON,-7.239444444,-47.542444444,ICAO
UMGTI,-22.758630556,-43.330997222,ICAO
UMGUL,-23.743813889,-49.535811111,ICAO
UMGUP,-8.072136111,-56.868086111,ICAO
UMKID,-15.794523556,-48.131263583,ICAO
UMKON,-22.968844444,-48.062833333,ICAO
UMKOT,-27.415372222,-49.518891667,ICAO
UMKUR,-26.749419444,-50.829930556,ICAO
UMLAM,-21.367813889,-44.778297222,ICAO
UMLEB,-8.637435231,-57.778001124,ICAO
UMLEX,-23.745647222,-51.691786111,ICAO
UMLIB,-23.786283333,-46.497269444,ICAO
UMLIS,-16.484408333,-49.443483333,ICAO
UMLOV,-13.666691667,-52.284022222,ICAO
UMLUR,-20.401111111,-40.393333333,ICAO
UMPAP,-20.62735,-40.132202778,ICAO
UMPED,-21.121277778,-50.840447222,ICAO
UMPEG,-13.280527778,-52.481419444,ICAO
UMPEL,-13.088613889,-38.734766667,ICAO
UMPIG,-23.287926904,-50.390224636,ICAO
UMPOV,-26.071152778,-49.198266667,ICAO
UMPUV,-8.285835453,-38.819548587,ICAO
UMRAR,-23.467722222,-47.691197222,ICAO
UMREP,-20.88354767,-39.678976586,ICAO
UMROX,-16.317772222,-49.039933333,ICAO
UMRUD,-31.442222222,-54.644722222,ICAO
UMSAP,-16.580225,-49.301238889,ICAO
UMSEM,-22.683666667,-40.809833333,ICAO
UMSER,-16.7538658,-45.338425162,ICAO
UMSIL,-19.8515,-57.42233333,ICAO
UMSOB,-26.410461111,-48.783572222,ICAO
UMSUB,-16.241986111,-48.293263889,ICAO
UPOMI,-5.134166667,-61.50777778,ICAO
UPOMO,-4.965038889,-50.377594444,ICAO
UPONA,-21.210925,-48.9078,ICAO
UPORA,-1.500475,-48.598497222,ICAO
UPORU,-25.224055556,-53.882055556,ICAO
UPUBU,-21.327625,-44.589488889,ICAO
UPUKA,-3.303144444,-64.771788889,ICAO
UPUKO,-19.339730556,-43.34805,ICAO
UPUVI,-14.062319444,-45.428416667,ICAO
UQ002,2.860022222,-63.731461111,TERMINAL
UQ003,2.883363889,-63.811447222,TERMINAL
UQ004,2.786861111,-63.839325,TERMINAL
UQ006,2.911447222,-63.907413889,TERMINAL
UQ007,2.979880556,-63.783619444,TERMINAL
UQ012,2.810769444,-63.562163889,TERMINAL
UQ013,2.787491667,-63.482163889,TERMINAL
UQ014,2.884033333,-63.454413889,TERMINAL
UQ016,2.759655556,-63.386136111,TERMINAL
UQ017,2.690969444,-63.509969444,TERMINAL
UR001,-19.757208333,-47.9675,TERMINAL
UR002,-19.770327778,-47.957116667,TERMINAL
UR015,-19.756375,-47.967566667,TERMINAL
UR018,-19.769705556,-47.957411111,TERMINAL
UR021,-19.724705556,-47.990405556,TERMINAL
UR022,-19.804258333,-47.939841667,TERMINAL
UR461,-19.830083333,-47.92375,TERMINAL
UR462,-19.686555556,-48.014638889,TERMINAL
UR463,-19.614861111,-48.060138889,TERMINAL
UR464,-19.634027778,-48.164111111,TERMINAL
UR466,-19.543138889,-48.105583333,TERMINAL
UR467,-19.536777778,-47.993555556,TERMINAL
UR471,-19.700166667,-48.005944444,TERMINAL
UR472,-19.843694444,-47.915138889,TERMINAL
UR473,-19.915444444,-47.869666667,TERMINAL
UR474,-19.896194444,-47.7655,TERMINAL
UR476,-19.987166667,-47.824166667,TERMINAL
UR477,-19.993472222,-47.936444444,TERMINAL
URALI,-7.578433333,-72.861111111,ICAO
URALU,-8.150730556,-48.387941667,ICAO
URC01,-4.88727705,-65.36094659,BRG_DIST
UREBA,-25.425141667,-48.615388889,ICAO
UREMI,-23.389155556,-45.512986111,ICAO
UREPU,-29.25665,-51.858508333,ICAO
URERA,-15.869580556,-48.021136111,ICAO
URERO,-8.375508333,-35.309355556,ICAO
URETO,-2.440302778,-54.902083333,ICAO
URIBU,-11.228097222,-40.718108333,ICAO
URIKI,-29.533166667,-53.509833333,ICAO
URIVI,-9.712136111,-49.329627778,ICAO
URIVO,-3.75825,-38.600072222,ICAO
URRAO,-22.680380556,-46.713011111,ICAO
URURI,-31.302833333,-55.123833333,ICAO
URUTA,-23.557936111,-46.703991667,ICAO
URUTU,-25.186478136,-49.161483406,ICAO
URUVA,-13.025213889,-40.346425,ICAO
USAGU,-9.542747222,-53.470755556,ICAO
USAKA,-18.67933333,-38.24283333,ICAO
USAMI,-4.599355556,-39.119052778,ICAO
USAMO,-22.692635146,-45.825821487,ICAO
USARI,-22.852691667,-40.921394444,ICAO
USATU,-6.026894444,-37.409461111,ICAO
USEDA,-4.367344444,-69.782477778,ICAO
USESO,-14.849722222,-46.791555556,ICAO
USEXA,-26.774716667,-53.633241667,ICAO
USIDI,-8.585166667,-63.7865,ICAO
USIPA,-12.73215,-38.791202778,ICAO
USITO,-23.794333333,-46.540333333,ICAO
USOBI,-3.218697222,-60.2992,ICAO
USTOV,-8.990166667,-47.637,ICAO
USTUL,-24.613091667,-52.5744,ICAO
USTUN,-27.621041667,-48.962641667,ICAO
USVAD,-6.477616667,-39.246263889,ICAO
USVAG,-20.694833333,-40.8205,ICAO
USVAK,-2.85865,-60.525836111,ICAO
USVAT,-20.863677778,-55.093544444,ICAO
USVEL,-25.476080556,-48.839375,ICAO
USVEP,-19.044241667,-41.075236111,ICAO
USVEV,-25.536947222,-49.3497,ICAO
USVIG,-23.632330556,-49.504727778,ICAO
USVIP,-24.076702778,-49.628983333,ICAO
USVOB,-24.489602778,-50.104433333,ICAO
USVOL,-17.543647222,-43.199408333,ICAO
USVUR,-7.767947222,-38.201502778,ICAO
UTBAR,-15.461288889,-53.101141667,ICAO
UTBEL,-19.817083333,-44.043913889,ICAO
UTBES,-27.637458333,-48.960772222,ICAO
UTBEV,-20.448994444,-54.515019444,ICAO
UTBID,-19.333575,-44.690447222,ICAO
UTBIT,-27.508808333,-49.891341667,ICAO
UTBOM,-22.642166667,-43.520333333,ICAO
UTBUB,-26.636174474,-53.736107243,ICAO
UTGAB,-14.298722222,-40.124638889,ICAO
UTGAT,-22.9375,-43.035,ICAO
UTGED,-25.30765,-49.499763889,ICAO
UTGEN,-16.077552778,-47.958622222,ICAO
UTGER,-22.754308333,-46.230438889,ICAO
UTGIB,-19.065097222,-52.618833333,ICAO
UTGIG,-27.425166667,-50.551544444,ICAO
UTGOG,-15.866711111,-47.724311111,ICAO
UTGOT,-3.729027778,-40.564152778,ICAO
UTKAL,-17.886133333,-48.641511111,ICAO
UTKEL,-5.875452778,-35.651777778,ICAO
UTKIR,-21.697336111,-41.306669444,ICAO
UTKOM,-23.876188889,-46.879116667,ICAO
UTKON,-8.022366667,-34.796583333,ICAO
UTKUD,-12.433282884,-38.904241644,ICAO
UTKUG,-23.301225,-46.242097222,ICAO
UTLAX,-22.895891667,-41.950594444,ICAO
UTLED,-12.741591667,-38.428597222,ICAO
UTLEV,-20.091586111,-44.026458333,ICAO
UTLIK,-19.667697222,-43.561275,ICAO
UTLON,-16.69675,-41.405708333,ICAO
UTLOT,-22.474,-47.892333333,ICAO
UTLUS,-19.719897222,-42.502016667,ICAO
UTMAN,-15.16266667,-47.446,ICAO
UTMAR,-4.530672222,-38.302297222,ICAO
UTMIP,-22.752019444,-43.028555556,ICAO
UTMIS,-22.821333333,-43.115666667,ICAO
UTMOD,-4.744164668,-48.072371998,ICAO
UTMOS,-20.423877778,-54.626447222,ICAO
UTMUD,-28.462527778,-49.264233333,ICAO
UTMUG,-8.268191667,-35.160597222,ICAO
UTMUM,-16.231036111,-48.124327778,ICAO
UTMUR,-24.28125,-46.188536111,ICAO
UTNAS,-23.421762944,-47.529464111,ICAO
UTNAT,-6.121104556,-50.049140139,ICAO
UTNAV,-2.659722222,-59.57305556,ICAO
UTNEB,-9.477541667,-35.96905,ICAO
UTNEX,-22.870108333,-43.165119444,ICAO
UTNIB,-3.62745,-57.312930556,ICAO
UTNIG,-22.012222222,-41.542388889,ICAO
UTNIK,-6.341425,-36.422897222,ICAO
UTNIN,-16.935355556,-49.629238889,ICAO
UTNIP,-26.07965,-51.792475,ICAO
UTNON,-29.731816667,-53.522944444,ICAO
UTNOP,-22.898658333,-43.220977778,ICAO
UTNOR,-17.617427778,-48.654458333,ICAO
UTNUG,-22.309594444,-43.693561111,ICAO
UTNUL,-20.530961111,-44.371169444,ICAO
UTNUX,-13.532936111,-47.329113889,ICAO
UTPAM,-3.532666667,-59.6765,ICAO
UTPAS,-15.672666667,-47.992666667,ICAO
UTPAT,-25.862005556,-49.072419444,ICAO
UTPEX,-17.583866667,-54.820202778,ICAO
UTPIN,-21.196641667,-44.675930556,ICAO
UTPIT,-19.070338889,-40.128869444,ICAO
